,Component 1,Component 2
965,-7.7749,8.531951
966,-5.504691,-6.98876
967,-6.5551653,9.508716
968,1.1374911,-1.8167483
969,1.7107335,-3.5957983
970,-4.854398,-7.337317
971,1.9212183,1.3337821
972,4.722194,3.8752036
973,-2.7560713,5.8894634
974,-7.99855,10.634503
975,-6.2395606,-7.7562203
976,-5.3097997,8.532522
977,9.530371,-0.60955787
978,-5.9125843,-7.8366942
979,-7.864253,7.6195664
980,-0.57306105,-4.7898917
981,8.770751,-0.6992778
982,-6.234753,-8.428184
983,-6.8819423,6.471645
984,-6.571915,8.784595
985,-6.8051395,10.744309
986,-5.8046074,4.757576
987,0.25503588,-2.8153892
988,-4.0530915,7.072788
989,2.1365898,2.3192225
990,-8.327349,9.3021555
991,7.2246957,1.6985712
992,-5.987524,-7.85065
993,5.4611125,1.5289344
994,-8.406506,10.149163
995,-6.478062,-6.6418815
996,1.2308769,4.352864
997,-8.028717,6.0452394
998,-0.26957414,-4.3619823
999,-5.9957137,9.668563
1000,-3.4214547,6.693012
1001,3.3680463,0.75156575
1002,7.078505,0.44490308
1003,-7.7027807,-9.339991
1004,1.5122348,2.600644
1005,-2.394836,-1.3555589
1006,-7.66039,-6.348852
1007,10.330167,1.3141242
1008,-7.6204295,10.839059
1009,1.7809316,4.0433793
1010,10.300553,-0.46253672
1011,0.9175783,-2.799163
1012,-6.136114,-7.9663506
1013,-5.586707,4.643785
1014,7.7201066,0.021377834
1015,2.3195634,0.7038463
1016,11.583471,-1.0454535
1017,-4.5575833,-5.3349814
1018,-9.232393,11.224436
1019,-4.6820545,4.880827
1020,7.253527,-0.85616416
1021,9.748173,-0.42438877
1022,11.989456,-1.4401054
1023,-6.865851,-9.320611
1024,-1.343823,-4.3469567
1025,-1.6530377,7.3775873
1026,9.0957775,1.5818063
1027,-3.342328,-0.44199356
1028,-0.66048205,-2.8483078
1029,-0.05340371,-3.3566968
1030,-6.1322017,7.676338
1031,-0.5758534,-3.4616244
1032,11.049195,0.9423007
1033,2.7073712,3.9248588
1034,10.422643,-1.4236193
1035,3.4943004,1.4365876
1036,10.09686,-0.90100515
1037,10.865767,0.25761673
1038,-3.056838,-4.895486
1039,0.014698799,-4.396669
1040,0.556683,-2.1452496
1041,1.8094894,2.8051584
1042,3.179208,1.3269521
1043,-4.3518915,4.9807277
1044,-8.074809,10.556352
1045,5.4063554,-1.1447126
1046,1.3067578,1.7416631
1047,-3.0456014,4.365473
1048,-8.448308,11.068468
1049,-1.0545579,-5.07801
1050,-5.9263935,1.3229673
1051,-7.9386644,-10.919085
1052,8.498979,0.42448482
1053,4.408876,6.313013
1054,-5.5413084,7.7405453
1055,5.454917,6.0874543
1056,-7.938816,9.080411
1057,3.9450812,3.4364657
1058,2.509824,3.4925706
1059,1.058224,0.54224885
1060,13.12972,-0.97536975
1061,3.4003158,3.523328
1062,-0.13255368,-2.2213504
1063,1.5540806,1.8569248
1064,-6.9943237,-8.512527
1065,-9.406691,11.477246
1066,5.332449,-1.3052738
1067,8.375066,-1.3873174
1068,-4.7959094,7.2850466
1069,-0.44840568,-5.2836
1070,3.4772496,1.7642403
1071,-4.863234,6.7190104
1072,2.541645,1.5319993
1073,3.4398234,1.6210996
1074,10.0779085,-0.2849293
1075,-9.368573,10.016901
1076,0.6097784,-4.209059
1077,8.144454,-0.15882222
1078,0.54464734,-4.826419
1079,3.5893025,4.552751
1080,7.6239824,-0.06414469
1081,7.545166,-1.2027855
1082,-9.596937,6.72792
1083,9.38921,-0.632299
1084,2.4964163,1.605261
1085,-0.8162071,-2.6405354
1086,-10.159347,10.334849
1087,-7.8643875,-10.0484915
1088,1.0555062,-3.2203956
1089,-0.7891826,-4.7794843
1090,-0.20971926,-2.6918669
1091,10.838917,-0.5410213
1092,-4.997044,-5.536188
1093,4.560189,3.567294
1094,0.32233003,-4.7898574
1095,5.962224,-0.8964693
1096,-1.202153,-1.7090645
1097,-3.4929113,-3.7988205
1098,-6.6072054,8.98132
1099,-2.018464,-4.109721
1100,-4.570451,5.6789165
1101,-6.621991,-8.425813
1102,-6.301508,8.32946
1103,-8.295546,9.213354
1104,-1.6064018,-2.2217975
1105,3.254968,3.277068
1106,7.0008106,-0.16842085
1107,-6.8653555,-9.878301
1108,4.493515,3.3908257
1109,-1.1937585,-4.997726
1110,3.0404038,2.398762
1111,-2.526783,-2.9382355
1112,3.13842,-1.5650355
1113,1.5506054,-2.953372
1114,-7.9079227,11.162263
1115,8.497964,0.055682696
1116,0.02947526,-2.2480068
1117,5.5611024,-1.3844362
1118,10.276141,0.55791306
1119,12.072081,-0.9766095
1120,2.1000552,1.2316284
1121,-10.173652,9.677068
1122,-7.929965,-5.81547
1123,1.7740133,2.5352576
1124,-6.571032,-6.110217
1125,3.2982638,5.4350786
1126,7.879107,0.36414817
1127,-6.7235665,-5.152869
1128,3.0091865,4.8258643
1129,-5.541725,-3.392502
1130,2.2285175,3.6539845
1131,-7.286343,-7.0311832
1132,1.3185182,0.8119726
1133,-6.0106735,-7.336459
1134,11.826278,-0.20551677
1135,-7.042957,-7.3520465
1136,7.2371716,0.61870563
1137,8.420899,0.38360563
1138,8.749754,-1.0417637
1139,-6.4333,7.894058
1140,-7.797768,9.415469
1141,-2.440952,1.688515
1142,-0.9971388,-3.8967752
1143,-0.7853968,-1.83842
1144,-0.39377627,-4.0151796
1145,3.040936,2.9561856
1146,2.6427057,5.550329
1147,0.03564247,3.1437929
1148,1.7763239,2.18842
1149,3.1440687,2.4519649
1150,0.68603677,3.8870196
1151,-6.235066,8.635045
1152,9.407509,1.6214043
1153,4.323668,0.3886478
1154,-7.142866,8.204537
1155,2.9953606,0.8638522
1156,-8.167142,9.960581
1157,6.611749,0.5430513
1158,-9.175644,8.126953
1159,2.709139,4.989532
1160,6.955656,0.9435656
1161,3.1344786,1.1442617
1162,7.8668838,1.3474243
1163,4.5473547,3.0870857
1164,-6.712665,7.255566
1165,1.804149,6.279112
1166,1.9153868,5.0571585
1167,-6.229296,-6.1425405
1168,7.2207475,-0.5191775
1169,0.1412038,6.617517
1170,3.5335183,2.135117
1171,2.6266484,1.4622116
1172,1.9999784,0.63734525
1173,-6.2772107,-9.298785
1174,5.7985067,1.0573883
1175,-6.741766,-10.547418
1176,-5.9170575,-5.2522535
1177,-9.234818,13.309438
1178,3.5705826,3.3071709
1179,-4.7661705,-6.5949774
1180,1.7662855,-1.5576267
1181,8.859576,-0.6000677
1182,-0.8149237,-4.266993
1183,-4.0131927,-6.3162384
1184,7.843479,-1.7040466
1185,-6.5267763,-9.75527
1186,-9.495779,10.1299095
1187,-6.51711,-7.9526076
1188,-6.1814046,-7.8953357
1189,3.076533,2.3144844
1190,-7.2263193,-5.9287424
1191,0.80095524,-2.872672
1192,-4.798804,-6.720314
1193,-5.2841873,-7.397002
1194,1.0459967,-2.5669098
1195,5.66163,0.0051142713
1196,-3.8977847,4.611782
1197,-1.5756843,-2.5263183
1198,1.5203788,2.6948361
1199,-6.445334,-5.6584926
1200,10.476048,-0.46871355
1201,-2.6047657,-4.5502415
1202,0.21513194,0.9418989
1203,-7.1412816,7.2581496
1204,-5.602722,3.881995
1205,-4.050337,6.2662525
1206,0.6394724,4.622039
1207,5.8725615,1.4783895
1208,0.46699452,-1.8268484
1209,-4.068545,-4.1581993
1210,3.517419,4.715827
1211,2.7187936,1.9086701
1212,3.9187946,4.3196716
1213,-1.4428412,-3.665881
1214,8.306591,-1.4250901
1215,-5.355587,-7.5299964
1216,3.91649,2.6471155
1217,-4.9044404,-6.351678
1218,2.1082962,3.498882
1219,3.8670754,2.136046
1220,-7.0667744,3.7970247
1221,-5.2229433,-5.5542965
1222,-6.2105412,-8.667499
1223,0.5408702,-4.3907948
1224,-7.651891,-10.738732
1225,-9.451765,11.092146
1226,-2.3598294,2.9124851
1227,3.3733819,2.4683387
1228,-4.9605527,-6.349512
1229,9.898008,-0.65191483
1230,-3.311134,-3.4704957
1231,12.751176,-0.42718086
1232,-0.21028507,-2.323288
1233,-4.8372045,-7.06975
1234,-6.243675,-7.2315683
1235,-0.14560322,-1.3286129
1236,7.6519537,-1.453932
1237,0.32680514,-3.6089413
1238,12.628994,1.0895087
1239,-5.4698567,0.066476874
1240,-5.9005203,-7.746218
1241,-8.079578,9.700745
1242,-7.607435,-9.202686
1243,-3.8362465,4.693016
1244,-9.041768,9.741811
1245,7.7281957,1.1201625
1246,-5.5172973,-3.6906435
1247,3.2500226,2.6316097
1248,10.832796,0.14598215
1249,3.907093,3.320262
1250,-1.9805565,-3.6401572
1251,-6.9748797,8.229762
1252,8.065408,0.6039507
1253,9.55875,-1.1603136
1254,10.593821,-1.5676962
1255,-6.4383583,-7.156513
1256,-6.6142993,-8.448372
1257,-7.6058645,8.082625
1258,7.3044534,0.7413572
1259,-0.7145077,-4.688629
1260,-5.15587,3.087491
1261,8.697557,-0.8404673
1262,-5.8826575,-6.189356
1263,3.4592013,4.0301037
1264,0.8150823,-3.8956366
1265,7.423872,0.8523585
1266,4.502006,3.6209006
1267,6.854481,-0.74144006
1268,-6.83153,8.782253
1269,12.160654,-0.6929592
1270,-0.4496202,-4.1537385
1271,-0.995182,-2.4872074
1272,9.591315,0.86551946
1273,1.2158723,-1.0617299
1274,-4.2035003,1.8310252
1275,-6.5359063,-6.5268564
1276,2.2566698,3.627676
1277,10.766178,-0.4240188
1278,6.981128,0.4245961
1279,5.5932126,1.9348063
1280,-5.782541,-6.0775375
1281,0.75536495,-4.874056
1282,3.3143806,4.593912
1283,10.473334,-0.182157
1284,7.37401,0.71030366
1285,0.8526866,-2.9085896
1286,-5.2214365,-5.8847265
1287,-9.042841,12.096947
1288,4.3861866,4.6291957
1289,0.8779168,-2.5911832
1290,-9.827821,15.08359
1291,-1.2418157,-2.1605155
1292,3.8444743,2.1293528
1293,2.5816755,3.6023424
1294,-7.147168,6.5297
1295,-6.014341,-5.9126306
1296,-0.40440384,-5.397976
1297,0.68626297,-4.1544223
1298,1.5202869,-2.293263
1299,4.4080977,3.601906
1300,3.3109875,2.8616407
1301,1.8504767,3.2681816
1302,0.08836365,-1.826297
1303,-7.2639604,9.419778
1304,-7.214539,-8.452522
1305,-13.804488,14.36804
1306,2.4134116,1.2627928
1307,-7.1046686,-9.776072
1308,0.09162171,1.1267927
1309,-4.79825,-5.3632073
1310,2.556302,3.059668
1311,-8.061216,8.975664
1312,-5.844273,-4.6834545
1313,-5.0346317,6.990898
1314,-6.293461,5.740149
1315,3.4425051,4.605028
1316,-0.292019,-1.7486871
1317,3.0016236,1.7295898
1318,12.1006975,-1.3225561
1319,1.685383,-2.2488945
1320,-0.35279956,-4.3238745
1321,-0.37810427,-2.6355028
1322,12.443274,-0.7096088
1323,4.2281885,1.85413
1324,-7.1933026,4.179099
1325,-4.6205835,6.35212
1326,3.8536541,4.455725
1327,10.415585,-0.38498393
1328,-4.5949287,-1.4511523
1329,3.0301595,2.987222
1330,11.445078,0.6821599
1331,0.34178442,-2.7884943
1332,1.6208929,-2.586061
1333,-2.1135895,-3.876987
1334,1.0176219,-3.706787
1335,3.8852458,3.7686458
1336,10.156947,1.4284301
1337,-2.254516,-1.9074293
1338,-8.080764,8.47003
1339,-9.547634,10.435115
1340,-5.801057,-7.635229
1341,-4.925221,-7.0931525
1342,-1.8280584,5.2352705
1343,8.274901,0.1980996
1344,-7.6424427,-9.472003
1345,-0.26816022,-2.933626
1346,-4.554851,5.7446795
1347,0.5419818,-1.8694123
1348,4.417484,2.2246933
1349,4.04712,4.758823
1350,4.0850306,4.213063
1351,-6.0834966,-7.708461
1352,-2.596654,-4.014038
1353,2.2270038,4.15808
1354,-8.728879,11.282489
1355,10.675546,-0.5476077
1356,8.877021,-1.3457775
1357,-9.191447,11.131941
1358,-1.986152,-3.6437333
1359,3.5173037,2.0871642
1360,-0.38320354,-1.6808465
1361,0.56496054,-2.902989
1362,-7.819475,8.661223
1363,7.633147,-0.89930457
1364,-7.5272923,9.992992
1365,-7.126191,-9.172785
1366,8.094815,0.63832206
1367,-5.5018964,-7.483165
1368,-10.422896,13.245649
1369,3.502332,3.950876
1370,-0.23561846,-3.399523
1371,12.319751,0.47894272
1372,-4.728112,-6.812527
1373,0.46664748,1.7773682
1374,10.394325,-0.41047755
1375,8.154281,-0.08197275
1376,-7.221765,-8.359578
1377,2.8502119,1.1274185
1378,-7.1353827,-9.206037
1379,-0.36288285,-3.5052874
1380,11.113654,-0.46337727
1381,8.907483,-1.0914688
1382,3.1950603,-2.5416207
1383,-5.065813,3.42041
1384,-0.6674673,-3.6801918
1385,1.334437,-3.512879
1386,0.8271566,-4.1878605
1387,-4.1638227,-4.588873
1388,-6.9670057,-9.394062
1389,-10.13852,9.289108
1390,8.835388,0.71313065
1391,3.6687396,1.8586644
1392,6.939372,3.3914587
1393,0.6862567,-3.723503
1394,-6.5903454,-7.5915112
1395,-6.0158973,5.4153385
1396,-5.2333827,-3.4052756
1397,9.751014,-0.10548268
1398,6.9725027,1.7758434
1399,10.573959,-1.5932755
1400,-6.887931,-8.734653
1401,-3.1544526,-5.3052883
1402,-3.9239733,4.6788964
1403,-6.476178,-7.657267
1404,7.7948008,1.2009883
1405,-5.2533007,-5.915884
1406,-0.3069523,-2.4982345
1407,-5.6011825,5.4012218
1408,0.04781791,-4.813234
1409,2.087986,2.9240136
1410,0.4076493,-4.1188354
1411,3.7607696,5.4668894
1412,-6.411461,6.2525973
1413,3.9803166,5.669606
1414,5.14008,0.60574526
1415,0.075220056,-4.4160347
1416,5.223881,3.179904
1417,11.026826,-1.6745232
1418,1.6429468,-3.8348026
1419,4.7303,2.7072647
1420,4.7434382,5.0848007
1421,-4.5882688,-5.6566486
1422,9.813315,-0.061433353
1423,8.552584,-0.11736234
1424,2.6090713,1.3043133
1425,-1.0528429,-3.0157464
1426,-5.233497,6.1354938
1427,-6.373146,-7.6045594
1428,3.812054,2.9671128
1429,4.025766,1.0636936
1430,1.9826688,-1.9676262
1431,-4.3148293,-5.756336
1432,-6.3903193,6.169801
1433,-8.002815,8.8101225
1434,7.7768826,-0.01961147
1435,13.024907,0.38913777
1436,-1.6119404,-4.2925987
1437,-6.181353,-8.098887
1438,-4.621736,4.5531435
1439,-8.394017,9.747688
1440,-1.2392718,-2.0677812
1441,9.135918,3.0056252
1442,7.135153,-0.36909577
1443,-6.5443687,-7.7350774
1444,9.558818,-0.32737985
1445,7.591264,0.37561888
1446,3.6582181,2.7709763
1447,4.7582264,5.0581155
1448,-0.41894633,-4.4922614
1449,-11.993993,13.803675
1450,-5.251445,1.4517964
1451,4.3980846,3.2786083
1452,-0.10456086,-0.9772344
1453,2.706956,3.0067346
1454,3.597674,2.2028875
1455,-5.2291512,-7.6112876
1456,0.7490223,-0.15341178
1457,-7.1595407,-8.220055
1458,-6.183063,-8.785919
1459,2.6646397,-2.555213
1460,-6.7179933,-8.687331
1461,-9.939945,15.130346
1462,-0.683991,-2.5253983
1463,6.6010847,-0.67854077
1464,-2.7253666,-1.416512
1465,7.996304,0.25470364
1466,-7.114508,-7.582443
1467,0.24461016,-2.8399909
1468,-5.606897,-7.108871
1469,11.270666,-1.0968194
1470,4.882155,5.0404224
1471,-3.5370195,2.835587
1472,-5.9845033,-8.261826
1473,8.452625,0.6245921
1474,8.652399,-0.30663666
1475,0.21882407,-3.6601913
1476,5.1579003,3.2643645
1477,0.6284653,-2.8564506
1478,-10.454922,14.103375
1479,-0.37360665,-4.585364
1480,-6.974445,-9.850047
1481,-7.7338285,-7.681228
1482,0.15322682,-2.6225736
1483,4.8112464,2.4570994
1484,11.623661,-1.4049131
1485,-8.889027,11.131232
1486,-12.193663,13.192571
1487,-11.6099205,13.371665
1488,3.8568752,3.2726548
1489,2.890121,3.7434013
1490,-6.907039,-9.404427
1491,-8.69167,11.361394
1492,2.0309954,-2.0384543
1493,1.8432785,-3.3004496
1494,14.00434,-0.2529331
1495,-9.191832,11.036272
1496,0.86335295,-3.3289819
1497,0.31274062,-4.0710278
1498,4.8384647,2.8136508
1499,-10.911574,12.32082
1500,-6.8117886,-8.841294
1501,12.872895,0.16148697
1502,9.579624,-0.4182249
1503,-5.084302,-6.2741942
1504,10.787552,-0.81372285
1505,-7.5919666,11.295534
1506,8.207674,-0.15183139
1507,12.994814,-0.1827809
1508,-7.74066,-9.056289
1509,-6.461138,5.751742
1510,7.237431,0.29612625
1511,-7.0769277,6.253803
1512,-5.9830446,-6.651099
1513,0.7905205,-4.2252254
1514,-5.7165213,-7.590836
1515,-0.50648946,-2.942592
1516,0.6647138,-2.4374354
1517,-5.380511,6.481218
1518,-6.132405,2.8091335
1519,-6.5974565,3.7542102
1520,-0.61514735,-3.3284228
1521,10.3806,-0.015174108
1522,4.189107,4.1255393
1523,9.519757,-0.60813683
1524,10.701841,1.709311
1525,4.186631,5.8876715
1526,0.55902094,-3.1223242
1527,-8.491359,9.712772
1528,-0.9925744,-2.883031
1529,-6.2556376,9.152984
1530,2.3212245,5.2299542
1531,7.9577866,-0.29058287
1532,-7.448443,-9.0422945
1533,-6.2065187,-7.518245
1534,-4.4350953,-6.9796996
1535,2.086415,-1.8906372
1536,1.4807243,-3.717025
1537,10.57313,-0.07274224
1538,4.098612,3.375707
1539,8.414276,-0.71879655
1540,-6.296961,-8.89611
1541,10.433313,-0.37476882
1542,-5.1355147,7.3150954
1543,3.9427385,4.6497536
1544,-5.2394266,-8.3109045
1545,0.54331696,-2.905751
1546,-11.31249,12.101555
1547,-7.673145,-10.164441
1548,-1.8644028,-2.7096367
1549,-7.363218,-8.551151
1550,-0.9789801,-4.636341
1551,-7.6892223,11.9327
1552,0.2010707,-3.805596
1553,6.2888174,1.7109001
1554,8.904272,-0.057466805
1555,-0.4582103,-3.969054
1556,-7.7036786,-10.153449
1557,12.634333,0.49095228
1558,7.862916,0.13817267
1559,4.502813,3.0115561
1560,2.3752787,-1.7192923
1561,8.059036,-0.94594043
1562,-4.8055935,-5.748678
1563,-0.70683783,-3.8072999
1564,-6.835815,-7.6514797
1565,4.330419,4.0290766
1566,9.039195,-0.919853
1567,-8.77606,10.397166
1568,-8.3401,8.33378
1569,9.119068,0.72821516
1570,-5.5206184,-7.1941104
1571,-7.3965054,7.6705327
1572,-9.591876,12.947697
1573,-7.8929725,10.398556
1574,-4.753303,-6.66609
1575,-6.552884,-8.186668
1576,-0.9305707,-4.781507
1577,-7.368468,-9.52738
1578,-5.0026846,-7.6697764
1579,-0.2656755,-0.9161189
1580,-0.45982444,-3.7440937
1581,-5.9723835,-8.029811
1582,6.3157744,1.28456
1583,-1.4101523,-1.0984466
1584,-8.935995,7.6444473
1585,1.0145543,-4.750427
1586,-5.981017,-5.531993
1587,2.545264,2.7470129
1588,-0.039592016,-2.6203523
1589,7.800345,0.85914075
1590,-5.887871,4.175175
1591,-1.8933014,-1.6519699
1592,8.805518,0.8820619
1593,-0.47046646,-1.2003696
1594,-6.308213,-7.498246
1595,2.9222615,2.0647132
1596,0.45896623,-4.568869
1597,-6.636589,-1.1489098
1598,4.3239226,5.476388
1599,7.7512255,-0.50555134
1600,4.091801,5.607995
1601,10.7164755,-0.66349393
1602,-4.6909375,-7.8714767
1603,10.055433,1.2387791
1604,-5.5636787,3.5871603
1605,1.1123843,-3.0334027
1606,-4.8601546,8.329418
1607,0.6579979,-0.3488456
1608,-0.8504617,-3.5871263
1609,-6.678141,-4.563645
1610,0.5286014,-3.7879937
1611,3.7915573,3.2176898
1612,6.5063457,-0.8182622
1613,-2.49305,7.336847
1614,3.0867414,4.271193
1615,-2.3428924,-4.1077204
1616,0.12048441,-2.630849
1617,-6.803257,-8.286549
1618,-5.258955,-7.963459
1619,-6.293575,-7.53159
1620,-0.37808478,-4.1308937
1621,0.835731,-4.322418
1622,1.1111681,2.3909802
1623,-2.5972915,-5.7594504
1624,0.648166,4.604259
1625,9.897069,-0.54001164
1626,1.8857683,0.33173972
1627,6.245406,-0.0282854
1628,-7.0685325,-9.834463
1629,-2.4303017,-7.2413936
1630,3.9105957,2.8680577
1631,-4.199401,1.28934
1632,4.9080667,-2.3312
1633,-7.4470143,-7.8070865
1634,-5.693314,-0.02590778
1635,-8.364262,-10.539798
1636,-5.434233,-7.9386353
1637,3.7822416,3.040825
1638,-6.2127585,9.2427
1639,9.317615,-0.10548382
1640,-8.665162,10.138345
1641,6.9627676,0.5637881
1642,-6.720426,9.112923
1643,0.05642123,-0.32244387
1644,6.456506,-1.3448673
1645,3.1937277,4.090505
1646,5.9119916,-1.2520092
1647,3.250576,3.6180568
1648,6.333495,0.5247933
1649,1.2320137,-2.6659987
1650,-6.7209187,-9.029802
1651,-5.2827263,-5.5922766
1652,4.1003323,1.5688757
1653,-2.5864074,-3.4076588
1654,8.820877,-0.83379287
1655,-5.9748435,-6.6089163
1656,3.097517,4.1437607
1657,-4.8679934,-6.1826777
1658,7.3385344,0.42877823
1659,-0.21355711,-4.0129304
1660,-7.2818284,-8.849688
1661,10.509718,-0.9153442
1662,-2.7624686,-3.1469076
1663,2.2257416,-1.1265831
1664,-8.862739,12.631674
1665,-0.42918104,-4.5724797
1666,1.1643369,-1.7688721
1667,-7.5512366,-8.315059
1668,-7.0967593,-9.518484
1669,11.905969,0.07698477
1670,-11.328692,11.901669
1671,7.2528324,0.8930925
1672,4.933113,3.6955328
1673,-2.4554152,-1.9897338
1674,1.2395495,1.1885873
1675,-0.26573277,-1.4256858
1676,8.672553,1.4214159
1677,3.8706203,0.6843169
1678,8.25838,0.746418
1679,9.018849,1.1182729
1680,3.523525,2.2684543
1681,7.8600607,-1.2632805
1682,6.8185945,0.93738604
1683,-7.6482153,-10.467558
1684,-2.1549914,-3.6195421
1685,-6.9305573,-8.344819
1686,-2.258118,0.81387895
1687,-0.2212324,-0.8943051
1688,3.1315248,2.6330118
1689,3.6536815,5.682192
1690,3.9059522,4.2805147
1691,3.3034916,5.1855154
1692,2.7216191,0.81000346
1693,3.832519,0.5362074
1694,9.409542,0.37499917
1695,4.4508085,2.59099
1696,-5.354535,-7.1040406
1697,10.555113,-0.8054685
1698,3.8996317,2.3569117
1699,9.80835,-0.9941589
1700,2.3163528,4.9473
1701,-7.602514,8.405947
1702,7.565745,-0.36923754
1703,0.1528138,-3.1022224
1704,-5.471369,4.518987
1705,-1.0534623,-4.2847114
1706,8.663086,-2.368468
1707,0.83785045,-0.026135014
1708,10.917167,-0.1014524
1709,-6.7097282,9.031357
1710,9.064677,1.5072044
1711,1.6806163,4.5790935
1712,-7.893251,6.696908
1713,-1.5981532,-3.0524974
1714,3.9619536,2.515822
1715,8.201411,-0.11308639
1716,-6.8977537,-9.746833
1717,1.9212447,3.364257
1718,-6.4576864,8.916721
1719,8.976684,1.1453564
1720,-0.97813725,-3.758832
1721,1.8669394,1.9630646
1722,0.5810964,0.5007651
1723,-6.645722,-7.3680606
1724,3.4778678,4.4675837
1725,2.5716376,3.7833056
1726,0.019212462,6.2828503
1727,-2.3719757,-5.2911882
1728,-3.0332963,3.8626618
1729,-7.288356,9.914924
1730,-1.8013712,-4.4073896
1731,-2.9885595,-5.1664023
1732,3.5155318,4.387371
1733,-6.4172535,-8.00793
1734,1.973596,5.4911294
1735,-5.1493664,-0.93181527
1736,-8.175847,11.206933
1737,-6.769262,7.3971972
1738,-7.786071,8.096131
1739,-8.539346,11.880585
1740,-1.3559136,-3.5064557
1741,3.4705274,2.197084
1742,-6.0379686,-6.5083685
1743,-4.4397354,-3.0749283
1744,-5.8549876,-7.291323
1745,-8.031675,-8.902073
1746,-0.46301845,4.8683014
1747,4.0806994,3.7156906
1748,11.449594,-0.9370146
1749,2.351326,1.6619134
1750,9.7117405,-0.44658318
1751,1.5874944,2.8162835
1752,-5.779889,7.4760804
1753,-0.5651317,-4.500744
1754,-7.1308956,-6.8654175
1755,-0.09495382,-2.4681332
1756,-6.7627993,-7.383163
1757,-9.1572895,9.197408
1758,6.94465,0.85121894
1759,3.2870975,4.059164
1760,-3.31805,-4.1356535
1761,-8.31725,-9.97392
1762,8.428587,2.570172
1763,-7.7218447,-10.251566
1764,5.36088,0.7063781
1765,-4.5910196,-6.161754
1766,-5.4292145,6.6115165
1767,3.4809008,3.0610206
1768,-6.5317,-6.3594656
1769,-0.07695527,-3.057545
1770,3.2401497,-0.09871762
1771,-6.283608,-7.736621
1772,8.101629,-0.08539211
1773,-0.016040184,-1.6756632
1774,4.3641305,3.6525025
1775,-9.247728,13.535413
1776,10.136512,0.5985205
1777,-7.5615745,8.211485
1778,6.9269004,0.9767547
1779,0.052549873,-3.2548635
1780,6.1431766,1.9454428
1781,12.372428,0.568876
1782,-4.085673,-7.253593
1783,7.08213,-1.7716714
1784,-2.7117128,5.0629406
1785,3.412758,2.9665318
1786,-6.4765773,-6.6116123
1787,1.7394062,-2.4856155
1788,-6.7206087,-8.766317
1789,2.588006,1.7330912
1790,-0.41359407,-4.530488
1791,4.044245,2.9228096
1792,3.0491571,0.50527674
1793,3.8903873,2.787798
1794,-6.67249,7.526849
1795,6.6252923,1.0365131
1796,3.7822206,5.055003
1797,3.0241747,1.9069448
1798,8.069944,2.771121
1799,0.8849859,-2.6000302
1800,-1.7320791,-2.0009897
1801,-7.151204,-10.187199
1802,-4.411968,-4.3818016
1803,-0.36139762,-3.0137908
1804,-0.7021828,-4.330001
1805,-0.6239783,-3.2984424
1806,-7.1526775,-9.0234165
1807,-2.9521213,-2.2498248
1808,2.407773,2.5486264
1809,0.5558139,-1.4972631
1810,-6.6328034,-9.527922
1811,1.1351018,-4.424116
